# Tetrahedron method
       16.8672391100        0.0157271084        0.0157195823        0.0157251137        0.0157271084        0.0157251137        0.0157195823        0.0426855960        0.3784932829        0.3784932829
       16.9893842005        0.0163741698        0.0163693914        0.0163729506        0.0163741698        0.0163729506        0.0163693914        0.0382786567        0.3785441528        0.3785441528
       17.1115292911        0.0211670020        0.0211480976        0.0211595958        0.0211670020        0.0211595958        0.0211480976        0.0431525173        0.4876963034        0.4876963034
       17.2336743817        0.0311341027        0.0310988690        0.0311190642        0.0311341027        0.0311190642        0.0310988690        0.1036657666        0.8335115016        0.8335115016
       17.3558194723        0.0362121552        0.0361665857        0.0361903076        0.0362121552        0.0361903076        0.0361665857        0.1098420810        0.9278110210        0.9278110210
       17.4779645629        0.1010470540        0.1010301292        0.1011416675        0.1010470540        0.1011416675        0.1010301292        0.1214598481        2.1152893601        2.1152893601
       17.6001096534        0.0351518382        0.0351431716        0.0351450658        0.0351518382        0.0351450658        0.0351431716        0.0996975122        0.8870798321        0.8870798321
       17.7222547440        0.0277216775        0.0277469842        0.0277170368        0.0277216775        0.0277170368        0.0277469842        0.1000060767        0.7366534822        0.7366534822
       17.8443998346        0.0274291459        0.0274327418        0.0274272001        0.0274291459        0.0274272001        0.0274327418        0.0398831455        0.6278317549        0.6278317549
       17.9665449252        0.0280662265        0.0280368421        0.0280524199        0.0280662265        0.0280524199        0.0280368421        0.0494571150        0.6494074374        0.6494074374
       18.0886900157        0.0302006185        0.0303211566        0.0302526458        0.0302006185        0.0302526458        0.0303211566        0.0637527697        0.7368824877        0.7368824877
       18.2108351063        0.0528245697        0.0531796122        0.0530959322        0.0528245697        0.0530959322        0.0531796122        0.1042423754        1.3629436182        1.3629436182
       18.3329801969        0.0388441627        0.0387244149        0.0388033967        0.0388441627        0.0388033967        0.0387244149        0.0584203700        0.9775601558        0.9775601558
       18.4551252875        0.0180246867        0.0180057471        0.0180281336        0.0180246867        0.0180281336        0.0180057471        0.0308931462        0.4361440448        0.4361440448
       18.5772703781        0.0049866502        0.0049813899        0.0049833072        0.0049866502        0.0049833072        0.0049813899        0.0339560518        0.1300063965        0.1300063965
       18.6994154686        0.0051478182        0.0050086257        0.0050366707        0.0051478182        0.0050366707        0.0050086257        0.1295491312        0.1064317881        0.1064317881
       18.8215605592        0.0117825292        0.0117271316        0.0117410932        0.0117825292        0.0117410932        0.0117271316        0.4126938625        0.2096892710        0.2096892710
       18.9437056498        0.0302636731        0.0302572563        0.0300274937        0.0302636731        0.0300274937        0.0302572563        0.9400921829        0.4406097999        0.4406097999
       19.0658507404        0.0476889079        0.0447942831        0.0443860428        0.0476889079        0.0443860428        0.0447942831        1.6217867523        0.4933041158        0.4933041158
       19.1879958310        0.0584830861        0.0581883776        0.0580739341        0.0584830861        0.0580739341        0.0581883776        2.3555392359        0.6088519704        0.6088519704
       19.3101409215        0.0496197996        0.0499662522        0.0499557013        0.0496197996        0.0499557013        0.0499662522        1.9384898104        0.6024574384        0.6024574384
       19.4322860121        0.0516908996        0.0516825426        0.0516234151        0.0516908996        0.0516234151        0.0516825426        1.6597282411        0.6236311862        0.6236311862
       19.5544311027        0.0622623153        0.0625776456        0.0625609075        0.0622623153        0.0625609075        0.0625776456        1.7230560178        0.7016058759        0.7016058759
       19.6765761933        0.0726060443        0.0730057189        0.0729994851        0.0726060443        0.0729994851        0.0730057189        1.9367693480        0.5965232102        0.5965232102
